iter	Passed	Remaining
407	6267	9093
408	6282	9078
409	6298	9063
410	6313	9047
411	6328	9032
412	6343	9015
413	6359	9001
414	6374	8985
415	6415	9006
416	6435	8997
417	6445	8974
418	6491	9001
419	6507	8987
420	6518	8964
421	6557	8981
422	6574	8968
423	6584	8945
424	6597	8926
425	6613	8911
426	6629	8895
427	6642	8877
428	6656	8860
429	6672	8844
430	6686	8827
431	6702	8812
432	6717	8796
433	6732	8780
434	6746	8762
435	6760	8744
436	6774	8727
437	6789	8711
438	6803	8694
439	6818	8677
440	6832	8660
441	6846	8643
442	6861	8627
443	6877	8611
444	6893	8597
445	6909	8582
446	6924	8566
447	6940	8551
448	6954	8534
449	6968	8517
450	6984	8502
451	6998	8485
452	7013	8469
453	7029	8453
454	7045	8438
455	7060	8422
456	7075	8406
457	7089	8389
458	7103	8372
459	7119	8357
460	7134	8341
461	7148	8324
462	7163	8308
463	7177	8290
464	7191	8273
465	7207	8258
466	7221	8241
467	7236	8226
468	7252	8211
469	7268	8196
470	7283	8180
471	7299	8165
472	7314	8149
473	7329	8134
474	7344	8117
475	7359	8101
476	7375	8086
477	7389	8069
478	7404	8053
479	7419	8037
480	7434	8021
481	7449	8006
482	7464	7989
483	7479	7974
484	7494	7958
485	7509	7942
486	7523	7925
487	7538	7909
488	7582	7923
489	7595	7905
490	7613	7892
491	7627	7875
492	7672	7890
493	7690	7877
494	7700	7856
495	7714	7838
496	7756	7850
497	7773	7836
498	7783	7814
499	7796	7796
500	7811	7780
501	7827	7765
502	7840	7747
503	7854	7730
504	7869	7713
505	7883	7696
506	7898	7680
507	7913	7664
508	7928	7647
509	7942	7630
510	7956	7614
511	7971	7597
512	7987	7582
513	8002	7566
514	8018	7551
515	8033	7535
516	8048	7519
517	8063	7502
518	8077	7485
519	8092	7470
520	8107	7454
521	8122	7438
522	8138	7422
523	8152	7406
524	8169	7391
525	8185	7376
526	8199	7359
527	8214	7343
528	8230	7328
529	8244	7311
530	8260	7295
531	8274	7279
532	8289	7262
533	8303	7246
534	8319	7230
535	8334	7214
536	8348	7198
537	8364	7182
538	8379	7166
539	8394	7150
540	8408	7134
541	8424	7118
542	8439	7103
543	8454	7086
544	8469	7070
545	8484	7054
546	8497	7037
547	8512	7021
548	8527	7004
549	8542	6989
550	8557	6973
551	8572	6957
552	8587	6941
553	8601	6925
554	8615	6908
555	8629	6891
556	8643	6874
557	8656	6856
558	8670	6840
559	8685	6824
560	8701	6808
561	8727	6801
562	8765	6803
563	8776	6784
564	8787	6765
565	8833	6773
566	8862	6767
567	8889	6761
568	8901	6742
569	8912	6723
570	8926	6706
571	8940	6689
572	8955	6673
573	8969	6656
574	8984	6640
575	8999	6624
576	9013	6607
577	9027	6590
578	9041	6574
579	9057	6558
580	9073	6543
581	9089	6528
582	9104	6512
583	9119	6495
584	9132	6478
585	9147	6462
586	9161	6445
587	9176	6429
588	9191	6413
589	9204	6396
590	9219	6380
591	9233	6363
592	9248	6347
593	9262	6330
594	9276	6314
595	9291	6298
596	9306	6282
597	9321	6266
598	9336	6250
599	9350	6233
600	9365	6217
601	9380	6201
602	9396	6186
603	9409	6169
604	9425	6153
605	9439	6137
606	9454	6121
607	9469	6105
608	9482	6088
609	9496	6071
610	9511	6055
611	9526	6039
612	9541	6023
613	9556	6007
614	9571	5991
615	9585	5975
616	9600	5959
617	9614	5942
618	9628	5926
619	9644	5910
620	9659	5895
621	9674	5879
622	9688	5862
623	9703	5846
624	9718	5830
625	9732	5814
626	9746	5798
627	9762	5782
628	9776	5766
629	9791	5750
630	9806	5734
631	9821	5718
632	9835	5702
633	9852	5687
634	9866	5671
635	9892	5661
636	9924	5655
637	9937	5638
638	9944	5618
639	9959	5602
640	9975	5586
641	9988	5569
642	10004	5554
643	10019	5538
644	10034	5522
645	10048	5506
646	10062	5490
647	10078	5474
648	10093	5458
649	10108	5443
650	10123	5427
651	10139	5411
652	10155	5396
653	10168	5379
654	10181	5362
655	10196	5347
656	10211	5331
657	10226	5315
658	10242	5299
659	10257	5284
660	10274	5269
661	10289	5253
662	10303	5237
663	10318	5221
664	10333	5205
665	10348	5189
666	10363	5173
667	10377	5157
668	10392	5141
669	10406	5125
670	10422	5110
671	10436	5094
672	10451	5078
673	10464	5061
674	10479	5045
675	10493	5029
676	10507	5013
677	10523	4997
678	10537	4981
679	10552	4965
680	10566	4949
681	10582	4934
682	10598	4918
683	10613	4903
684	10628	4887
685	10642	4871
686	10657	4855
687	10672	4839
688	10687	4823
689	10702	4808
690	10717	4792
691	10732	4776
692	10747	4761
693	10762	4745
694	10777	4729
695	10792	4713
696	10807	4698
697	10822	4682
698	10836	4666
699	10850	4650
700	10865	4634
701	10879	4618
702	10894	4602
703	10909	4586
704	10924	4571
705	10939	4555
706	10953	4539
707	10968	4523
708	10983	4508
709	10998	4492
710	11013	4476
711	11027	4460
712	11041	4444
713	11055	4428
714	11070	4412
715	11085	4397
716	11100	4381
717	11114	4365
718	11131	4350
719	11144	4334
720	11160	4318
721	11174	4302
722	11190	4287
723	11205	4271
724	11219	4255
725	11234	4239
726	11248	4224
727	11263	4208
728	11279	4193
729	11294	4177
730	11309	4161
731	11324	4146
732	11338	4130
733	11354	4114
734	11369	4099
735	11383	4083
736	11398	4067
737	11412	4051
738	11429	4036
739	11443	4020
740	11457	4004
741	11473	3989
742	11487	3973
743	11502	3958
744	11518	3942
745	11532	3926
746	11549	3911
747	11564	3896
748	11578	3880
749	11593	3864
750	11608	3849
751	11623	3833
752	11635	3816
753	11649	3800
754	11665	3785
755	11680	3770
756	11694	3753
757	11708	3738
758	11722	3722
759	11736	3706
760	11751	3690
761	11765	3674
762	11779	3658
763	11794	3643
764	11808	3627
765	11824	3612
766	11838	3596
767	11855	3581
768	11869	3565
769	11884	3549
770	11898	3534
771	11914	3518
772	11929	3503
773	11943	3487
774	11959	3471
775	11973	3456
776	11987	3440
777	12002	3424
778	12018	3409
779	12033	3394
780	12048	3378
781	12064	3363
782	12079	3347
783	12094	3332
784	12108	3316
785	12123	3300
786	12137	3285
787	12152	3269
788	12166	3253
789	12181	3237
790	12195	3222
791	12211	3206
792	12224	3191
793	12239	3175
794	12254	3159
795	12268	3144
796	12284	3128
797	12298	3113
798	12313	3097
799	12328	3082
800	12343	3066
801	12359	3051
802	12374	3035
803	12389	3020
804	12404	3004
805	12418	2989
806	12431	2973
807	12445	2957
808	12460	2941
809	12475	2926
810	12490	2910
811	12506	2895
812	12522	2880
813	12537	2864
814	12552	2849
815	12567	2833
816	12581	2818
817	12595	2802
818	12611	2787
819	12627	2771
820	12642	2756
821	12658	2741
822	12674	2725
823	12688	2710
824	12704	2694
825	12720	2679
826	12735	2664
827	12749	2648
828	12764	2632
829	12779	2617
830	12793	2601
831	12807	2586
832	12822	2570
833	12837	2555
834	12853	2539
835	12867	2524
836	12882	2508
837	12898	2493
838	12913	2478
839	12928	2462
840	12943	2447
841	12957	2431
842	12972	2415
843	12988	2400
844	13003	2385
845	13018	2369
846	13033	2354
847	13049	2338
848	13065	2323
849	13079	2308
850	13095	2292
851	13110	2277
852	13124	2261
853	13138	2246
854	13152	2230
855	13167	2215
856	13181	2199
857	13196	2184
858	13211	2168
859	13228	2153
860	13242	2137
861	13257	2122
862	13272	2107
863	13287	2091
864	13302	2076
865	13316	2060
866	13331	2045
867	13346	2029
868	13361	2014
869	13378	1999
870	13393	1983
871	13408	1968
872	13421	1952
873	13437	1937
874	13452	1921
875	13468	1906
876	13482	1890
877	13498	1875
878	13512	1860
879	13527	1844
880	13540	1829
881	13556	1813
882	13571	1798
883	13586	1782
884	13602	1767
885	13616	1752
886	13630	1736
887	13645	1721
888	13659	1705
889	13674	1690
890	13688	1674
891	13702	1659
892	13717	1643
893	13733	1628
894	13747	1612
895	13761	1597
896	13776	1581
897	13790	1566
898	13805	1551
899	13820	1535
900	13835	1520
901	13850	1504
902	13865	1489
903	13880	1474
904	13895	1458
905	13910	1443
906	13926	1428
907	13941	1412
908	13955	1397
909	13971	1381
910	13985	1366
911	14000	1350
912	14014	1335
913	14028	1319
914	14042	1304
915	14056	1289
916	14070	1273
917	14086	1258
918	14100	1242
919	14116	1227
920	14131	1212
921	14146	1196
922	14161	1181
923	14176	1166
924	14190	1150
925	14204	1135
926	14219	1119
927	14233	1104
928	14247	1088
929	14262	1073
930	14276	1058
931	14291	1042
932	14306	1027
933	14321	1011
934	14336	996
935	14351	981
936	14365	965
937	14381	950
938	14396	935
939	14411	919
940	14426	904
941	14440	889
942	14454	873
943	14470	858
944	14485	843
945	14500	827
946	14514	812
947	14530	797
948	14545	781
949	14561	766
950	14575	750
951	14588	735
952	14603	720
953	14619	704
954	14634	689
955	14650	674
956	14666	658
957	14681	643
958	14696	628
959	14711	612
960	14726	597
961	14740	582
962	14754	566
963	14769	551
964	14783	536
965	14797	520
966	14812	505
967	14827	490
968	14841	474
969	14856	459
970	14872	444
971	14887	428
972	14901	413
973	14916	398
974	14931	382
975	14946	367
976	14961	352
977	14974	336
978	14989	321
979	15003	306
980	15018	290
981	15032	275
982	15046	260
983	15061	244
984	15076	229
985	15090	214
986	15104	198
987	15119	183
988	15133	168
989	15147	153
990	15162	137
991	15177	122
992	15193	107
993	15208	91
994	15223	76
995	15238	61
996	15253	45
997	15267	30
998	15282	15
999	15295	0
